"npp","a","ess","c13","mortbg2","poids_models","ssp_gui","is_gui_bin"
"04587-18000-5-8T",5,52,0.93,"1",39.2868908373605,"austriacum",1
"14-54-264-1-052T",1,61,1.6,"0",21.7824938154464,"abietis",1
"21-33-140-1-243T",3,14,1.685,"2",14.1425855536888,"album",1
"14-54-264-1-052T",2,61,1.57,"X",21.7827269598308,"abietis",1
"14-54-264-1-052T",10,61,1.42,"0",21.7838265583396,"abietis",1
"14-54-264-1-052T",4,61,1.34,"0",21.7843679390612,"abietis",1
"14-54-264-1-052T",8,61,1.5,"0",21.7832538216743,"abietis",1
"05587-12000-4-0T",1,52,1.04,"2",32.8118384030362,"austriacum",1
"05586-18040-8-8T",11,52,1.37,"X",3.53602935120858,"austriacum",1
"24536-18050-9-4T",3,21,0.71,"4",39.2913228503895,"album",1
"24536-18050-9-4T",1,20,0.72,"X",39.2911471714465,"album",1
"14-10-210-1-078T",5,24,0.72,"0",39.2911471714465,"album",1
"24536-18050-9-4T",4,21,0.71,"4",39.2913228503895,"album",1
"14-10-210-1-078T",6,24,0.93,"0",39.2868908373605,"album",0
"14-10-210-1-078T",12,24,0.76,"0",39.2904199062357,"album",0
"04588-17080-0-6T",15,52,0.75,"0",19.6453027027213,"austriacum",1
"14-10-210-1-078T",10,24,0.92,"0",39.2871180640221,"album",0
"12-57-267-1-047T",11,61,1.82,"0",14.1418324641678,"abietis",0
"04588-17080-0-6T",5,52,0.74,"0",19.6453942247128,"austriacum",1
"12-57-267-1-047T",4,52,1.51,"0",14.1434755414367,NA,0
"12-57-267-1-047T",6,61,1.68,"0",14.1426123335431,"abietis",1
"14-68-272-1-072T",2,61,1.27,"0",14.1445377042385,"abietis",0
"14-68-272-1-072T",9,61,1.39,"0",14.1440295273118,"abietis",1
"12-57-267-1-047T",8,61,1.2,"0",14.1448129817208,"abietis",0
"14-68-272-1-072T",10,61,1.22,"0",14.1447359220497,"abietis",0
"12-57-267-1-047T",5,61,1.81,"0",14.1418902358048,"abietis",0
"12-57-267-1-047T",1,61,1.42,"0",14.1438953251612,"abietis",0
"14-68-272-1-072T",19,61,1.38,"0",14.1440736251348,"abietis",0
"12-57-267-1-047T",3,61,0.95,"0",39.2864290226308,"abietis",0
"14-68-272-1-072T",8,61,1.13,"0",39.2818311147179,"abietis",0
"12-57-267-1-047T",10,61,2.04,"0",14.1404811080315,"abietis",0
"14-68-272-1-072T",11,61,1.2,"0",14.1448129817208,"abietis",0
"12-57-267-1-047T",2,61,1.22,"0",14.1447359220497,"abietis",0
"14-68-272-1-072T",3,61,1.16,"0",39.2809875457921,"abietis",0
"12-57-267-1-047T",12,61,1.19,"0",14.1448510342238,"abietis",0
"14-68-272-1-072T",20,61,1.29,"0",14.1444561897729,"abietis",0
"14-68-272-1-072T",16,61,1.5,"0",14.1435234562693,"abietis",0
"12-68-275-1-073T",6,61,1.61,"0",14.1429789012352,"abietis",1
"14-68-272-1-072T",7,61,1.6,"0",14.1430299962013,"abietis",0
"14-68-272-1-072T",13,61,1.24,"0",14.144657589527,"abietis",0
"14-68-272-1-072T",18,61,1.21,"0",14.1447746109943,"abietis",0
"12-68-275-1-073T",3,61,1.57,"0",14.1431813731763,"abietis",1
"12-68-275-1-073T",16,61,1.42,"0",14.1438953251612,"abietis",0
"12-68-275-1-073T",7,61,1.46,"0",14.1437119350429,"abietis",0
"12-02-174-3-062T",1,13,0.93,"0",9.87483858783125,NA,0
"12-68-275-1-073T",2,61,1.61,"0",14.1429789012352,"abietis",0
"12-02-174-3-062T",6,25,0.71,"0",9.87595258317035,"album",0
"12-02-174-3-062T",7,25,0.76,"0",9.87572562635135,"album",0
"12-02-174-3-062T",3,25,0.71,"0",9.87595258317035,"album",1
"16-53-102-1-127T",5,10,0.88,"0",39.596605668329,NA,0
"16-76-121-1-056T",4,19,1.7,"0",28.2850094761724,"album",0
"16-76-121-1-056T",1,22,1.66,"0",28.285437313463,NA,0
"16-53-102-1-127T",4,19,0.88,"0",39.596605668329,"album",1
"16-76-121-1-056T",5,19,1.46,"0",28.2874238704404,"album",0
"16-53-102-1-127T",6,10,0.81,"0",39.5980702340001,NA,0
"16-76-121-1-056T",7,19,2.11,"0",28.2800377719172,"album",1
"21-90-271-1-076T",9,61,1.214,"0",14.1447591737351,"abietis",0
"21-90-271-1-076T",3,61,1.218,"0",14.1447436854142,"abietis",1
"21-90-271-1-076T",2,61,1.444,"0",14.1437859018459,"abietis",1
"21-90-271-1-076T",7,61,1.016,"0",39.2848354012286,"abietis",1
"21-90-271-1-076T",1,61,1.242,"0",14.1446496862996,"abietis",1
"25583-15080-9-4T",16,20,2.16,"0",4.74978702830922,"album",0
"21-90-271-1-076T",8,61,0.841,"0",39.2888268824255,"abietis",0
"25583-15080-9-4T",1,21,1.32,"X",4.7513498350108,"album",1
"21-90-271-1-076T",4,61,0.908,"0",39.2873874974669,"abietis",1
"22-04-310-1-198T",5,52,1.272,"0",14.1445296099797,"austriacum",0
"25583-15080-9-4T",14,14,0.8,"X",11.0589475200091,"album",0
"25583-15080-9-4T",7,20,1.37,"0",4.75127790586945,"album",0
"25583-15080-9-4T",13,14,0.77,"X",11.0591103783025,"album",0
"22-04-310-1-198T",6,52,0.728,"0",39.2910048615886,"austriacum",0
"22-04-310-1-198T",4,52,1.19,"0",14.1448510344406,"austriacum",0
"25583-15080-9-4T",19,11,1.12,"X",11.0568235425037,NA,0
"22-04-310-1-198T",2,52,0.976,"0",39.2858139898355,"austriacum",1
"16-49-124-1-149T",10,14,0.89,"0",78.5755700423294,"album",0
"25583-15080-9-4T",10,20,1.2,"0",4.751511563368,"album",0
"25583-15080-9-4T",17,11,1.06,"0",11.0572756495057,NA,0
"25583-15080-9-4T",5,11,1.21,"0",4.7514986739116,NA,0
"25583-15080-9-4T",11,11,0.73,"X",11.0593178476327,NA,0
"16-49-124-1-149T",1,14,1.05,"3",78.5679454822664,"album",1
"16-49-124-1-149T",8,14,0.75,"X",78.5812108108854,"album",0
"16-49-124-1-149T",5,14,0.87,"0",78.576434776586,"album",1
"25584-12070-4-8T",10,23,1.47,"0",14.1436652924457,"album",1
"16-49-124-1-149T",9,14,1.35,"3",31.7687016485266,"album",1
"25584-12070-4-8T",5,61,1.13,"0",39.2818311147179,NA,0
"25584-12070-4-8T",11,61,0.89,"0",39.2877850214775,NA,0
"16-49-124-1-149T",13,14,0.91,"0",78.5746856747078,"album",0
"25584-12070-4-8T",4,61,0.88,"0",39.2880024319581,NA,0
"14-89-199-1-091T",3,14,0.71,"0",39.2913228503895,"album",1
"25584-12070-4-8T",1,61,0.71,"0",39.2913228503895,NA,0
"25584-12070-4-8T",14,61,0.86,"0",39.2884298900958,NA,0
"25584-12070-4-8T",16,61,0.75,"0",39.2906054054427,NA,0
"25584-12070-4-8T",7,61,0.74,"0",39.2907884494257,NA,0
"14-89-199-1-091T",14,21,0.86,"0",39.2884298900958,"album",0
"25584-12070-4-8T",9,61,0.92,"0",39.2871180640221,NA,0
"14-89-199-1-091T",9,14,0.75,"0",39.2906054054427,"album",1
"25584-12070-4-8T",12,61,0.83,"0",39.2890526702631,NA,0
"14-89-199-1-091T",5,17,1.07,"0",39.2834520475953,NA,0
"25584-12070-4-8T",15,61,0.92,"0",39.2871180640221,NA,0
"14-89-199-1-091T",12,14,0.74,"1",39.2907884494257,"album",1
"14-89-199-1-091T",8,14,0.71,"0",39.2913228503895,"album",1
"25584-16090-2-2T",13,61,1.16,"0",39.2809875457921,"abietis",0
"25584-16010-1-0T",5,14,1.56,"0",14.1432311967629,"album",0
"25584-16090-2-2T",7,61,1.16,"0",39.2809875457921,"abietis",0
"25584-16090-2-2T",19,61,1.38,"0",14.1440736251348,"abietis",0
"25584-16010-1-0T",8,14,1.11,"0",39.2823812345071,"album",1
"25584-16090-2-2T",12,61,1.11,"0",39.2823812345071,"abietis",0
"25584-16050-4-4T",2,61,1.31,"X",15.2705607320861,"abietis",0
"25584-16090-2-2T",15,61,0.93,"0",39.2868908373605,"abietis",0
"25584-16090-2-2T",4,61,1.81,"0",14.1418902358048,"abietis",0
"25584-16090-2-2T",11,61,1.15,"0",39.2812711871934,"abietis",0
"25584-16050-4-4T",7,61,0.9,"0",39.2875651568306,"abietis",0
"25584-16050-4-4T",3,61,2.1,"0",15.2659318235736,"abietis",1
"25584-16090-2-2T",8,61,1.34,"0",14.1442468351329,"abietis",0
"25584-16090-2-2T",16,61,1.06,"0",39.2837136228653,"abietis",0
"25584-16050-4-4T",1,61,1.81,"0",15.2678798533808,"abietis",0
"25584-16050-4-4T",5,61,1.28,"0",15.2706942849551,"abietis",1
"25584-16090-2-2T",14,61,1.18,"0",14.1448887689463,"abietis",0
"25584-16050-4-4T",6,61,2.53,"0",15.262512676967,"abietis",0
"25584-16090-2-2T",3,61,1.18,"0",14.1448887689463,"abietis",0
"25584-16050-4-4T",4,61,0.9,"X",39.2875651568306,"abietis",0
"25584-16090-2-2T",2,61,2.36,"0",14.1382410861796,"abietis",1
"25584-16050-4-4T",8,61,1.86,"0",15.2675645678443,"abietis",1
"25584-17030-3-0T",14,61,1.18,"0",14.1448887689463,"abietis",0
"25584-17030-3-0T",5,61,1.37,"1",14.1441174048343,"abietis",0
"14-58-197-1-135T",3,17,0.97,"0",14.0560322083574,NA,0
"25584-17030-3-0T",4,61,1.34,"0",14.1442468351329,"abietis",0
"14-58-197-1-135T",5,20,1.32,"X",6.43786688714878,"album",0
"25584-17030-3-0T",11,61,1.69,"0",14.1425586943264,"abietis",0
"14-58-197-1-135T",4,17,1.55,"0",6.43738859656157,NA,0
"25584-17030-3-0T",6,61,1.46,"0",14.1437119350429,"abietis",0
"14-58-197-1-135T",6,17,2.17,"0",6.43571799831103,NA,0
"14-58-197-1-135T",8,15,1.22,"X",6.43805094773735,"album",0
"25584-17030-3-0T",12,61,1.53,"0",14.1433787576497,"abietis",0
"14-58-197-1-135T",11,15,1.17,"0",14.0541516980207,"album",1
"25584-17030-3-0T",10,61,1.01,"0",39.2849846920273,"abietis",0
"14-58-197-1-135T",9,14,1.49,"0",6.4375207514868,"album",0
"25584-17030-3-0T",9,61,1.6,"0",14.1430299962013,"abietis",0
"14-58-197-1-135T",10,15,1.21,"0",6.43806855721397,"album",1
"25584-17030-3-0T",2,61,1.7,"0",14.1425047378282,"abietis",1
"25584-17030-3-0T",7,61,0.85,"X",39.2886399375925,"abietis",0
"20-58-203-1-115T",20,14,1.111,"0",39.2823539618285,"album",0
"02562-14040-0-2T",11,19,1.98,"0",4.13705303715502,"album",1
"20-58-203-1-115T",11,14,0.805,"0",39.2895547772586,"album",0
"02562-14040-0-2T",9,15,0.82,"0",10.7496639033884,"album",0
"20-58-203-1-115T",18,14,0.89,"0",39.2877850211647,"album",0
"02562-14040-0-2T",10,15,0.8,"0",10.7497727983575,"album",0
"20-58-203-1-115T",24,11,1.354,"0",14.1441867907282,NA,0
"02562-14040-0-2T",1,13,0.99,"0",10.7486298461467,NA,0
"02562-14040-0-2T",17,13,1.53,"0",4.13778848871168,NA,0
"20-58-203-1-115T",13,14,0.887,"1",39.2878505020635,"album",0
"20-58-203-1-115T",8,11,0.762,"0",39.2903825115593,NA,0
"20-58-203-1-115T",14,14,0.841,"0",39.2888268824255,"album",0
"20-58-203-1-115T",12,11,1.19,"0",14.1448510344406,NA,0
"20-32-168-1-266T",3,17,0.955,"0",46.6326036924632,NA,0
"20-32-168-1-266T",2,17,1.33,"0",17.9342477386575,NA,0
"20-58-203-1-115T",19,14,0.738,"0",39.2908247637969,"album",1
"20-58-203-1-115T",21,14,0.885,"0",39.2878940332864,"album",0
"20-32-168-1-266T",15,33,1.659,"0",17.9322628864353,"album",0
"20-58-203-1-115T",17,14,0.759,"0",39.2904385664794,"album",0
"20-32-168-1-266T",16,17,2.74,"0",17.9226709655516,NA,0
"20-32-168-1-266T",12,33,2.324,"0",17.9269189558654,"album",1
"16-02-182-1-051T",2,27,1.29,"0",16.1682621648804,NA,0
"20-32-168-1-266T",1,33,2.85,"1",17.9214314042129,"album",1
"20-32-168-1-266T",13,33,1.215,"1",17.9348385575396,"album",0
"20-32-168-1-266T",6,17,0.929,"1",46.6333178301617,NA,0
"20-32-168-1-266T",4,17,0.997,"0",46.6314084967277,NA,0
"16-02-182-1-051T",3,27,0.71,"0",39.2913228500152,NA,1
"20-32-168-1-266T",9,17,1.014,"X",46.6309101229879,NA,0
"15-44-075-1-144T",2,25,0.77,"X",61.362424288788,"album",0
"12-88-262-1-056T",3,61,1.85,"3",14.1416572444226,"abietis",1
"15-44-075-1-144T",3,19,2.32,"1",24.1837192899678,"album",1
"12-88-262-1-056T",1,61,1.2,"0",14.1448129817208,"abietis",0
"12-88-262-1-056T",14,61,0.97,"0",39.2859573918509,"abietis",0
"15-44-075-1-144T",1,19,2.1,"1",24.1863654144245,"album",1
"12-88-262-1-056T",8,61,0.8,"0",39.2896533574029,"abietis",0
"15-44-075-1-144T",5,19,1.9,"1",24.1885428319191,"album",1
"12-88-262-1-056T",4,61,0.73,"X",39.2909690381163,"abietis",0
"15-44-075-1-144T",6,19,2.05,"1",24.186930144094,"album",1
"12-88-262-1-056T",5,61,1.64,"1",14.1428237085102,"abietis",1
"15-44-075-1-144T",4,19,1.98,"1",24.1876979466058,"album",1
"12-88-262-1-056T",10,61,0.78,"0",39.2900415424294,"abietis",0
"05587-19020-0-4T",5,52,0.95,"0",19.6432145113154,"austriacum",1
"05587-19020-0-4T",6,54,1.2,"0",7.0724064908604,"austriacum",1
"05587-19020-0-4T",8,52,0.81,"0",19.644727791562,"austriacum",1
"12-21-231-1-109T",2,15,0.79,"0",68.8583193306112,"album",0
"05587-19020-0-4T",4,52,1.13,"0",19.640915557359,"austriacum",1
"12-21-231-1-109T",6,54,1.37,"0",26.0764386306278,NA,0
"05587-19020-0-4T",7,52,0.71,"0",19.6456614251947,"austriacum",0
"12-21-231-1-109T",1,54,1.18,"0",26.0778607362532,NA,0
"05587-19020-0-4T",2,52,1.24,"0",7.0723287947635,"austriacum",1
"12-21-231-1-109T",4,15,1.13,"X",68.8442679695159,"album",1
"05587-19020-0-4T",9,52,0.85,"0",19.6443199687962,"austriacum",0
"26587-10000-3-8T",4,52,0.96,"0",39.2861944347358,"austriacum",0
"04597-10000-8-0T",6,52,0.99,"0",19.6427379742697,"austriacum",1
"04597-10000-8-0T",7,52,1.18,"0",7.07244438447315,"austriacum",0
"04597-10000-8-0T",9,52,0.92,"0",19.6435590320111,"austriacum",0
"04597-10000-8-0T",10,52,1.32,"0",7.07216576563685,"austriacum",1
"26587-10000-3-8T",5,52,0.72,"0",39.2911471714465,"austriacum",0
"04597-10000-8-0T",2,52,1.52,"0",7.0717136542807,"austriacum",0
"26587-10000-3-8T",6,52,1.14,"0",39.2815523768704,"austriacum",0
"04597-10000-8-0T",12,52,1.48,"0",7.0718091658901,"austriacum",0
"26587-10000-3-8T",7,52,1.05,"3",39.2839727423629,"austriacum",0
"26587-10000-3-8T",2,52,1.06,"0",39.2837136228653,"austriacum",1
"26587-10000-4-8T",8,52,0.95,"0",39.2864290226308,"austriacum",1
"26586-10010-9-6T",2,61,1.11,"0",39.2823812345071,"abietis",1
"26587-10000-4-8T",11,52,0.8,"0",39.2896533574029,"austriacum",0
"26586-20020-9-8T",4,61,0.82,"0",19.6446276770262,"abietis",0
"26587-10000-4-8T",10,52,0.82,"0",39.2892553540523,"austriacum",0
"26586-20020-9-8T",8,61,1.46,"0",7.07185596752145,"abietis",0
"26587-10000-4-8T",9,52,0.87,"X",39.2882173881911,"austriacum",0
"26586-20020-9-8T",1,61,1.59,"0",7.07154038659235,"abietis",1
"26586-20020-9-8T",3,61,1.7,"1",7.0712523689141,"abietis",1
"26587-10000-4-8T",14,52,0.78,"0",39.2900415424294,"austriacum",0
"26587-10000-4-8T",7,52,1.13,"0",39.2818311147179,"austriacum",1
"26586-20020-9-8T",16,61,1.25,"0",7.0723089729797,"abietis",0
"26587-10010-3-6T",6,52,0.72,"0",39.2911471714465,"austriacum",1
"26586-20020-9-8T",7,17,0.77,"0",19.6451159759373,NA,0
"26586-20020-9-8T",5,61,1.2,"0",7.0724064908604,"abietis",0
"26587-10010-3-6T",3,52,1.27,"0",14.1445377042385,"austriacum",0
"26586-20020-9-8T",2,61,0.73,"X",19.6454845190582,"abietis",0
"26587-10010-3-6T",14,52,0.75,"0",39.2906054054427,"austriacum",0
"26587-10010-3-6T",13,52,1.09,"0",39.2829215457363,"austriacum",0
"26587-10060-5-0T",2,52,0.79,"2",39.289848676815,"austriacum",1
"26587-10010-3-6T",10,52,1.01,"0",39.2849846920273,"austriacum",1
"26587-10010-3-6T",9,52,0.93,"0",39.2868908373605,"austriacum",1
"26587-10020-4-2T",11,52,0.8,"0",39.2896533574029,"austriacum",1
"14-56-037-1-143T",10,10,1.11,"X",39.2823812345071,NA,0
"14-56-037-1-143T",2,10,1.62,"0",14.1429274882934,NA,0
"14-56-037-1-143T",12,14,1.48,"1",14.1436183317802,"album",1
"11559-15000-2-8T",14,61,1.03,"0",39.2844836230514,"abietis",0
"14-56-037-1-143T",15,61,0.85,"X",39.2886399375925,NA,0
"14-56-037-1-143T",11,10,0.84,"X",39.2888475318324,NA,0
"11559-15000-2-8T",3,61,1.53,"0",14.1433787576497,"abietis",0
"14-56-037-1-143T",4,10,1.26,"0",14.1445779841947,NA,0
"14-56-037-1-143T",6,61,1.1,"X",39.2826526162427,NA,0
"11559-15000-2-8T",7,61,0.73,"X",39.2909690381163,"abietis",0
"14-56-037-1-143T",5,14,0.85,"X",39.2886399375925,"album",0
"11559-15000-2-8T",17,61,1.21,"0",14.1447746109943,"abietis",0
"11559-15000-2-8T",6,61,1.27,"0",14.1445377042385,"abietis",0
"14-56-037-1-143T",1,10,0.98,"0",39.2857178968907,NA,0
"11559-15000-2-8T",8,61,1.1,"0",39.2826526162427,"abietis",0
"14-56-037-1-143T",3,10,0.83,"0",39.2890526702631,NA,0
"14-56-037-1-143T",20,10,0.73,"0",39.2909690381163,NA,0
"11559-15000-2-8T",4,61,1.38,"0",14.1440736251348,"abietis",0
"14-56-037-1-143T",13,61,0.75,"X",39.2906054054427,NA,0
"11559-15000-2-8T",10,61,1.09,"0",39.2829215457363,"abietis",0
"26587-11000-2-8T",4,52,1.31,"0",14.1443734026066,"austriacum",1
"11559-15000-2-8T",9,61,0.85,"0",39.2886399375925,"abietis",0
"26587-11000-2-8T",6,52,1.07,"0",39.2834520475953,"austriacum",1
"11559-15000-2-8T",12,61,0.92,"0",39.2871180640221,"abietis",1
"26587-10030-3-0T",3,52,1.35,"0",14.1442040098392,"austriacum",1
"26587-11000-4-8T",7,52,0.81,"0",39.2894555831239,"austriacum",1
"16-41-155-1-136T",13,14,1.37,"0",15.8842535642424,"album",0
"26587-11000-4-8T",3,52,1.23,"2",14.1446969148922,"austriacum",0
"26587-11000-4-8T",4,52,0.8,"0",39.2896533574029,"austriacum",0
"16-41-155-1-136T",8,14,1.26,"0",15.8847708081396,"album",1
"26587-11000-5-0T",4,52,1.16,"0",19.6404937728961,"austriacum",1
"16-41-155-1-136T",14,14,1.46,"1",15.883798210097,"album",1
"16-41-155-1-136T",5,14,1.36,"0",15.8843023728908,"album",0
"16-41-155-1-136T",9,14,1.28,"0",15.8846799796039,"album",1
"12-51-211-1-061T",3,13,0.8,"0",9.82241333935072,NA,0
"12-51-211-1-061T",14,17,0.72,"0",9.82278679286162,NA,0
"16-21-236-1-101T",3,21,1.06,"0",78.5674272427512,"album",1
"12-51-211-1-061T",6,17,0.99,"0",9.82136898713485,NA,0
"12-51-211-1-061T",2,13,0.86,"0",9.82210747252395,NA,0
"12-51-211-1-061T",10,17,0.8,"0",9.82241333935072,NA,0
"12-51-211-1-061T",13,19,1.09,"0",9.82073038643408,"album",1
"12-77-185-3-081T",7,17,1.21,"0",3.53619365274858,NA,0
"12-77-185-3-081T",2,17,1.95,"0",3.53526313056462,NA,0
"12-77-185-3-081T",10,17,1.28,"0",3.536124276524,NA,1
"17-51-213-1-051T",7,24,1.414,"0",14.1439223944607,"album",1
"12-77-185-3-081T",9,17,1.18,"0",3.53622219223658,NA,0
"12-77-185-3-081T",6,17,1.36,"0",3.5360402166011,NA,0
"12-77-185-3-081T",11,17,1.53,"0",3.53584468941242,NA,0
"12-77-185-3-081T",8,17,1.83,"0",3.53544359384915,NA,0
"18-02-175-1-053T",12,19,1.46,"0",14.1437119352202,"album",1
"12-77-185-3-081T",5,17,1.52,"0",3.53585682714035,NA,0
"18-02-175-1-053T",17,25,0.706,"X",39.2913924337045,"album",1
"18-02-175-1-053T",9,19,1.544,"0",14.1433102518787,"album",1
"12-77-185-3-081T",1,17,1.39,"0",3.53600738182795,NA,0
"18-02-175-1-053T",4,33,1.015,"0",39.2848603443161,"album",0
"16-88-264-1-069T",7,61,0.76,"0",78.5808398121152,"abietis",1
"18-02-175-1-053T",22,19,1.535,"0",14.1433543627692,"album",1
"18-02-175-1-053T",16,25,1.12,"0",39.2821074007625,"album",1
"18-02-175-1-053T",3,33,0.786,"X",39.2899261176888,"album",0
"18-02-175-1-053T",6,24,1.65,"0",14.1427713415577,"album",0
"18-02-175-1-053T",7,24,1.57,"0",14.1431813734385,"album",0
"18-02-175-1-053T",1,17,0.713,"0",39.2912704044207,NA,0
"18-02-175-1-053T",2,19,1.38,"0",14.1440736251139,"album",0
"18-02-175-1-053T",11,19,1.626,"1",14.1428964878978,"album",1
"16-88-264-1-069T",12,61,0.95,"0",78.5728580447052,"abietis",0
"18-02-175-1-053T",14,19,1.59,"0",14.1430807733537,"album",1
"18-02-175-1-053T",15,19,1.625,"0",14.1429016625837,"album",1
"16-88-264-1-069T",10,61,0.72,"0",78.5822943439054,"abietis",0
"16-88-264-1-069T",3,61,0.8,"0",78.5793067152744,"abietis",0
"17536-11060-2-6T",9,19,2.22,"0",3.53481527457103,"album",1
"16-88-264-1-069T",4,61,1.01,"0",78.5699693835814,"abietis",0
"17536-11060-2-6T",3,13,1.22,"X",3.53618398051242,NA,0
"17536-11060-2-6T",4,13,1.08,"0",9.82079700572178,NA,0
"17536-11060-2-6T",11,17,0.75,"X",9.82265135136067,NA,0
"16-88-264-1-069T",11,61,1.18,"2",28.2897775374984,"abietis",0
"17536-11060-2-6T",10,19,1.38,"0",3.5360184062837,"album",1
"17536-11060-2-6T",1,13,1.22,"0",3.53618398051242,NA,0
"17536-11060-2-6T",8,19,2.44,"0",3.53440757322865,"album",1
"17536-11060-2-6T",6,13,1.45,"X",3.53593956489135,NA,0
"17536-11060-2-6T",13,17,0.74,"X",9.82269711235642,NA,0
"17536-11060-2-6T",5,19,2.15,"0",3.5349369429149,"album",1
"17536-11060-2-6T",7,13,0.95,"X",9.8216072556577,NA,0
"17536-11060-2-6T",2,19,2.07,"0",3.53507122970365,"album",1
"17536-11060-2-6T",12,17,1.03,"X",9.82112090576285,NA,0
"17536-11060-2-6T",14,19,1.74,"0",3.5355714331978,"album",1
"20-25-271-1-105T",10,61,2.485,"0",14.1372777997094,"abietis",1
"16-77-174-1-083T",8,19,1.47,"0",23.467971075305,"album",1
"12-88-261-1-063T",7,61,1.22,"1",23.6519113648397,"abietis",0
"12-88-261-1-063T",13,61,1.2,"0",23.652040219031,"abietis",0
"12-88-261-1-063T",12,61,1.08,"0",59.3206226814997,"abietis",1
"12-88-261-1-063T",2,61,1.37,"0",23.6508771204086,"abietis",0
"12-88-261-1-063T",9,61,1.3,"0",23.6513746649848,"abietis",1
"16-77-174-1-083T",4,19,1.27,"0",23.4694186300471,"album",1
"12-88-261-1-063T",5,61,1.8,"0",23.6472490619762,"abietis",1
"12-88-261-1-063T",6,61,2,"1",23.6452267109711,"abietis",1
"16-77-174-1-083T",5,11,0.72,"X",58.6631638236302,NA,0
"12-88-261-1-063T",11,61,1.5,"0",23.6498839580835,"abietis",0
"16-77-174-1-083T",2,19,1.48,"0",23.4678931554341,"album",1
"12-88-261-1-063T",8,61,1.32,"1",23.6512351687732,"abietis",1
"12-88-261-1-063T",3,61,1.96,"0",23.6456481824684,"abietis",1
"21-88-261-1-072T",31,61,0.976,"0",39.2858139898355,"abietis",0
"21-88-261-1-072T",25,61,0.998,"0",39.2852806235245,"abietis",0
"14-74-279-1-139T",2,61,2.24,"0",14.1630909628,"abietis",1
"21-88-261-1-072T",15,61,0.932,"0",39.2868450976858,"abietis",0
"21-88-261-1-072T",21,61,0.805,"0",39.2895547772586,"abietis",0
"14-74-279-1-139T",10,61,1.36,"X",14.168141185631,"abietis",0
"21-88-261-1-072T",26,61,0.786,"0",39.2899261176888,"abietis",0
"21-88-261-1-072T",38,61,1.181,"0",14.1448850096388,"abietis",0
"21-88-261-1-072T",17,61,0.821,"0",39.2892351959709,"abietis",0
"14-74-279-1-139T",1,22,1.41,"0",14.1679203227235,NA,0
"21-88-261-1-072T",39,61,1.609,"0",14.142984025119,"abietis",1
"14-74-279-1-139T",3,61,1.63,"0",14.1668538978074,"abietis",1
"21-88-261-1-072T",6,61,0.71,"0",39.2913228500152,"abietis",0
"14-74-279-1-139T",16,61,1.55,"0",14.1672595287201,"abietis",1
"21-88-261-1-072T",4,61,0.935,"0",39.2867763038925,"abietis",0
"21-88-261-1-072T",8,61,1.27,"0",14.1445377041613,"abietis",0
"21-88-261-1-072T",5,61,0.712,"0",39.2912879108404,"abietis",0
"14-74-279-1-139T",13,61,1.66,"0",14.166696530981,"abietis",1
"2A519-21081-9-4T",5,53,0.84,"0",19.6444237659162,"austriacum",0
"21-88-261-1-072T",20,61,0.985,"0",39.2855972297294,"abietis",0
"21-88-261-1-072T",7,61,1.238,"0",14.1446654801015,"abietis",0
"21-88-261-1-072T",27,61,0.787,"0",39.2899067943989,"abietis",0
"2A519-21081-9-4T",12,53,1.34,"0",7.07212341756645,"austriacum",0
